mp_index,mp_name,nature_membership,term_start_date,term_end_date,term,pc_name,state,mp_political_party,mp_gender,educational_qualification,educational_qualification_details,mp_age,ag_debates,ag_private_member_bills,ag_questions,avg_attendance,mp_note,ag_national_average_debate,ag_national_average_pmb,ag_national_average_questions,avg_attendance_national_average,ag_state_average_debate,ag_state_average_pmb,ag_state_average_questions,avg_attendance_state_average,mp_house
900284,Manoj Kumar Jha,Elected,03-04-2024,In Office,Second Term,N/A,Bihar,Rashtriya Janata Dal,Male,Doctorate,"M.A. (Social Work), Ph.D. Educated at University of Delhi, Delhi",57,620,6,377,0.95601173, Data corresponds to the period from 01-06-2009 to 09-08-2024.,133.9310947,1.491142445,270.119667,0.797189314,99.61010656,1.232983683,161.1038295,0.828824349,Rajya Sabha
900574,Vaiko,Elected,25-07-2019,In Office,Fourth Term,N/A,Tamil Nadu,Marumalarchi Dravida Munnetra Kazhagam,Male,Post Graduate,"M.A. (Econonics), B.L. Educated at St. Xavier's College, Palayamkottai, Presidency College and Law College, Chennai (Tamil Nadu)",80,76,2,439,0.593625498, Data corresponds to the period from 01-06-2009 to 09-08-2024.,118.541872,1.250399702,209.3836617,0.797189314,180.148366,1.388888889,213.0614379,0.716988582,Rajya Sabha
900451,Renuka Chowdhury,Elected,03-04-2024,In Office,Fourth Term,N/A,Telangana,Indian National Congress,Female,Post Graduate,"Master of Industrial Psychology; Educated at Karnataka University, Bangalore",70,94,2,522,0.852272727, Data corresponds to the period from 01-06-2009 to 09-08-2024.,96.95095663,1.419423047,346.1167602,0.797189314,71.64150294,3.105555556,522.038345,0.755858406,Rajya Sabha
900253,M. Shanmugam,Elected,25-07-2019,In Office,First Term,N/A,Tamil Nadu,Dravida Munnetra Kazhagam,Male,Inter/ Higher Secondary,"S.S.L.C. Educated at Banadurai High School, Kumbakonam, Tamil Nadu",84,346,2,412,0.889312977, Data corresponds to the period from 01-06-2009 to 09-08-2024.,118.541872,1.250399702,209.3836617,0.797189314,180.148366,1.388888889,213.0614379,0.716988582,Rajya Sabha
900035,Amarendra Dhari Singh,Elected,10-04-2020,In Office,First Term,N/A,Bihar,Rashtriya Janata Dal,Male,Graduate,"B.A. (Hons) Educated at St. Michaels School, Patna and Kirori Mal College, University of Delhi",64,30,7,94,0.863849765, Data corresponds to the period from 01-06-2009 to 09-08-2024.,97.10681357,0.970946317,173.0501618,0.797189314,58.3518648,1.156060606,117.3071262,0.828824349,Rajya Sabha
900698,Saket Gokhale,Elected,24-07-2023,In Office,First Term,N/A,West Bengal,All India Trinamool Congress,Male,Information not available,Information not available,54,65,1,46,0.887096774, Data corresponds to the period from 01-06-2009 to 09-08-2024.,39.17223816,0.467569788,44.64596791,0.797189314,50.0625,0.25,31.375,0.710191158,Rajya Sabha
900643,Ashok Kumar Mittal,Elected,10-04-2022,In Office,First Term,N/A,Punjab,Aam Aadmi Party,Male,Information not available,Information not available,59,32,4,179,0.838983051, Data corresponds to the period from 01-06-2009 to 09-08-2024.,59.15323734,0.7299367,92.00047242,0.797189314,33.28571429,1.285714286,142.1428571,0.790141082,Rajya Sabha
900345,Nirmala Sitharaman,Elected,01-07-2022,In Office,Third Term,N/A,Karnataka,Bharatiya Janata Party,Female,Doctorate,Ph.D.,64,N/A,N/A,N/A,N/A,"This MP is a minister. Ministers represent the government in debates, so we do not report their participation. They do not sign the attendance register, ask questions, or introduce private member bills. Data corresponds to the period from 01-06-2009 to 09-08-2024.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Rajya Sabha
900600,Vivek K. Tankha,Elected,30-06-2022,In Office,Second Term,N/A,Madhya Pradesh,Indian National Congress,Male,Professional Graduate,LLB (Bachelor of Laws) from Delhi University,67,82,2,374,0.812366738, Data corresponds to the period from 01-06-2009 to 09-08-2024.,160.6562738,1.926234568,381.4396254,0.797189314,125.6269841,0.527777778,387.3797619,0.859978101,Rajya Sabha
900489,Sasmit Patra,Elected,02-07-2022,In Office,Second Term,N/A,Odisha,Biju Janata Dal,Male,Doctorate,"B.A.(Hons.), LL.B., M.B.A, Ph.D. (Management) Educated at Utkal University, Bhubaneswar and Allahabad Agricultural Institute (Deemed University), Allahabad (Uttar Pradesh) ",45,1492,20,475,0.925266904, Data corresponds to the period from 01-06-2009 to 09-08-2024.,123.1119082,1.298857852,221.1792642,0.797189314,496.6777778,4.322222222,297.4666667,0.779857655,Rajya Sabha
900638,Sandosh Kumar,Elected,01-04-2022,In Office,First Term,N/A,Kerala,Communist Party of India,Male,Professional Graduate,"B.A. (Economics), LL.B. Educated at S.N. College, Calicut University and Kerala Law Academy Law College, University of Kerala, Thiruvananthapuram",53,337,11,169,0.910569106, Data corresponds to the period from 01-06-2009 to 09-08-2024.,64.20895824,0.801365272,96.46343538,0.797189314,258.4444444,5.083333333,163.6388889,0.781809727,Rajya Sabha
900184,Javed Ali Khan,Elected,05-07-2022,In Office,Second Term,N/A,Uttar Pradesh,Samajwadi Party,Male,Post Graduate,"M.A., Diploma in Civil Engineering; Educated at Jamia Milia Islamia, New Delhi and Osmania University, Hyderabad",61,152,5,203,0.978174603, Data corresponds to the period from 01-06-2009 to 09-08-2024.,155.5651002,2.145376618,402.3856611,0.797189314,148.5259715,0.742528736,375.8321839,0.843924756,Rajya Sabha
900478,Sanjay Singh,Elected,28-01-2024,In Office,Second Term,N/A,Delhi,Aam Aadmi Party,Male,Diploma Course,"Diploma in Mining Engineering Educated at Orissa School of Mining Engineering, Keonjhar (Odisha)",52,228,5,503,0.869822485, Data corresponds to the period from 01-06-2009 to 09-08-2024.,135.3986366,1.513973495,291.8040206,0.797189314,143.75,1.666666667,462.1666667,0.90530196,Rajya Sabha
900211,K.P. Munusamy,Elected,03-04-2020,07-05-2021,First Term,N/A,Tamil Nadu,All India Anna Dravida Munnetra Kazhagam,Male,Information not available,Information not available,72,0,N/A,53,0.181818182, Data corresponds to the period from 01-06-2009 to 09-08-2024.,14.7655934,N/A,26.98962433,0.797189314,9.395424837,N/A,21.53921569,0.716988582,Rajya Sabha
900079,Balihari Babu,Elected,03-04-2006,12-06-2009,First Term,N/A,Uttar Pradesh,Samajwadi Party,Male,Inter/ Higher Secondary,"Intermediate Educated at Public Inter College, Shahganj, Jaunpur (Uttar Pradesh)",73,0,N/A,N/A,1, Data corresponds to the period from 01-06-2009 to 09-08-2024.,0.405529954,N/A,N/A,0.797189314,0.3,N/A,N/A,0.843924756,Rajya Sabha
900167,Hema Malini (RS),Elected,03-03-2011,02-04-2012,Second Term,N/A,Karnataka,Bharatiya Janata Party,Female,Matric,"Matric Educated at Andhra Mahila Sabha, Chennai",75,6,0,117,0.357798165, Data corresponds to the period from 01-06-2009 to 09-08-2024.,13.47711323,0.216427017,83.83658562,0.797189314,4.990909091,0.1,30.34545455,0.740546676,Rajya Sabha
900052,Anusuiya Uikey,Elected,03-04-2006,02-04-2012,First Term,N/A,Madhya Pradesh,Bharatiya Janata Party,Female,Post Graduate,"M.A. (Economics), LL.B. (II year)",66,48,0,249,0.900452489, Data corresponds to the period from 01-06-2009 to 09-08-2024.,23.58244777,0.61776919,178.9718321,0.797189314,25.01060606,0.606060606,210.0914141,0.859978101,Rajya Sabha
900141,Ejaz Ali,Elected,20-03-2008,07-07-2010,First Term,N/A,Bihar,Janata Dal (United),Male,Post Graduate,"M.B.B.S., M.S. (General Surgery) Educated at Hazaribagh High School and Patna Medical College and Hospital (Patna University), Patna, Bihar",65,5,0,8,0.658823529, Data corresponds to the period from 01-06-2009 to 09-08-2024.,10.16469479,0.32389617,78.08241781,0.797189314,11.31666667,N/A,82.9625,0.828824349,Rajya Sabha
900274,Majeed Memon,Elected,03-04-2014,02-04-2020,First Term,N/A,Maharashtra,Nationalist Congress Party,Male,Graduate,"B.A. (Economics and Political Science), LL.B. Educated at R.D. National College and Government Law College, Mumbai",78,112,0,502,0.843137255, Data corresponds to the period from 01-06-2009 to 09-08-2024.,97.86446071,1.500965027,324.7388369,0.797189314,82.01160131,4.643464052,458.2214052,0.786057162,Rajya Sabha
900071,B. Jayashree,Nominated,22-03-2010,21-03-2016,First Term,N/A,N/A,Independent,Female,Graduate,"Graduate ; Educated at National School of Drama, New Delhi",73,7,0,2,0.630379747, Data corresponds to the period from 01-06-2009 to 09-08-2024.,60.01791652,1.283100005,325.2657498,0.797189314,N/A,N/A,N/A,N/A,Rajya Sabha
900502,Shanta Kumar (RS),Elected,10-04-2008,09-04-2014,First Term,N/A,Himachal Pradesh,Bharatiya Janata Party,Male,Professional Graduate,"B.A., LL.B. ; Educated at Panjab University and Delhi Law College, Delhi",89,35,0,86,0.825842697, Data corresponds to the period from 01-06-2009 to 09-08-2024.,39.07140246,0.968051246,284.2491237,0.797189314,34.25,N/A,255.0833333,0.868729441,Rajya Sabha
900225,Kanakamedala Ravindra Kumar,Elected,03-04-2018,02-04-2024,First Term,N/A,Andhra Pradesh,Telugu Desam Party,Male,Post Graduate,"B.Com., B.L.,M.A.(Philosophy), M.L.(Contracts) Educated at Siddartha Arts College and A.C. College of Law (Acharya Nagarjuna University), Osmania University, Hyderabad and Annamalai University",68,373,0,605,0.956386293, Data corresponds to the period from 01-06-2009 to 09-08-2024.,113.5092723,1.402770352,256.9495301,0.797189314,79.32424242,2.696969697,415.9090909,0.765430765,Rajya Sabha
900518,Shyam Benegal,Nominated,16-02-2006,15-02-2012,First Term,N/A,N/A,Independent,Male,Post Graduate,"M.A. (Economics) Educated at Nizam College, Osmania University, Hyderabad",89,3,0,4,0.743961353, Data corresponds to the period from 01-06-2009 to 09-08-2024.,21.78791778,0.61776919,167.7708056,0.797189314,N/A,N/A,N/A,N/A,Rajya Sabha
900425,Ram Kumar Kashyap,Elected,10-04-2014,04-11-2019,First Term,N/A,Haryana,Bharatiya Janata Party,Male,Post Graduate,"M.A. (Economics), LL.B. Educated at Kurukshetra University , Kurukshetra (Haryana)",73,86,0,443,0.983561644, Data corresponds to the period from 01-06-2009 to 09-08-2024.,81.36893693,1.24794336,290.0873572,0.797189314,50.61666667,N/A,221.5166667,0.874717895,Rajya Sabha
900255,M. Venkaiah Naidu,Elected,01-07-2010,31-08-2017,Fourth Term,N/A,Karnataka,Bharatiya Janata Party,Male,Professional Graduate,"B.A., B.L. Educated at V.R. High School, Nellore, V.R. College, Nellore and Law College, Andhra University, Visakhapatnam",75,86,0,34,0.752808989,"This MP was appointed a minister in May 2014. Ministers represent the government, so we do not report their participation.  Participation and attendance details for this MP are thus available only till Feb 2014. Data corresponds to the period from 01-06-2009 to 09-08-2024.",44.0034511,1.026488607,300.04228,0.797189314,31.99141414,1.887878788,177.4020202,0.740546676,Rajya Sabha
900431,Ram Vichar Netam,Elected,30-06-2016,29-06-2022,First Term,N/A,Chhattisgarh,Bharatiya Janata Party,Male,Inter/ Higher Secondary,Higher Secondary,63,66,0,423,0.877492877, Data corresponds to the period from 01-06-2009 to 09-08-2024.,101.5030364,1.196297868,289.4391529,0.797189314,97.6,1,474.2,0.871077794,Rajya Sabha
900380,Pramod Kureel,Elected,09-07-2010,02-04-2012,First Term,N/A,Uttar Pradesh,Bahujan Samaj Party,Male,Post Graduate,"B. Arch. (Bachelor of Architechture), M. Arch. (Master of Architechture) Educated at School of Planning and Architechture, New Delhi",57,15,0,15,0.661764706, Data corresponds to the period from 01-06-2009 to 09-08-2024.,13.41775299,0.293873021,100.8894143,0.797189314,11.46344086,0.870967742,61.30322581,0.843924756,Rajya Sabha
900234,Keshav Chintaman Ketkar,Elected,03-04-2018,02-04-2024,First Term,N/A,Maharashtra,Indian National Congress,Male,Graduate,"B.A. Educated at Bombay University, Mumbai ",78,36,0,229,0.962616822, Data corresponds to the period from 01-06-2009 to 09-08-2024.,113.5092723,1.402770352,256.9495301,0.797189314,144.7742674,3.292857143,319.0365385,0.786057162,Rajya Sabha
900493,Satyanarayan Jatiya,Elected,10-04-2014,09-04-2020,First Term,N/A,Madhya Pradesh,Bharatiya Janata Party,Male,Doctorate,"B.Sc., M.A., LL.B., Ph.D. Educated at Vikram University, Ujjain (Madhya Pradesh)",78,106,0,568,1, Data corresponds to the period from 01-06-2009 to 09-08-2024.,97.86446071,1.500965027,324.7388369,0.797189314,94.1547619,0.777777778,379.1853175,0.859978101,Rajya Sabha
900045,Anil H. Lad,Elected,26-06-2008,20-05-2013,First Term,N/A,Karnataka,Indian National Congress,Male,Inter/ Higher Secondary,"Educated at Sandur Residential School, Sandur, Distt. Bellary, Karnataka",51,4,0,26,0.587859425, Data corresponds to the period from 01-06-2009 to 09-08-2024.,32.94030559,0.968051246,254.0137784,0.797189314,20.41919192,1.887878788,133.679798,0.740546676,Rajya Sabha
900120,D.P. Tripathi,Elected,03-04-2012,02-04-2018,First Term,N/A,Maharashtra,Nationalist Congress Party,Male,Post Graduate,"M.A. (Political Science) Educated at Allahabad University, Allahabad and Jawaharlal Nehru University, New Delhi",71,50,0,320,0.978571429, Data corresponds to the period from 01-06-2009 to 09-08-2024.,76.5291343,1.331050954,332.9466233,0.797189314,70.78022876,3.537581699,499.9505719,0.786057162,Rajya Sabha
900098,Bimla Kashyap Sood,Elected,03-04-2010,02-04-2016,First Term,N/A,Himachal Pradesh,Bharatiya Janata Party,Female,Graduate,"B.A. ; Educated at Punjab University, Shimla",82,44,0,271,0.903529412, Data corresponds to the period from 01-06-2009 to 09-08-2024.,60.01791652,1.283100005,325.2657498,0.797189314,66.91666667,N/A,276.9166667,0.868729441,Rajya Sabha
900113,Chandan Mitra,Elected,30-06-2010,29-06-2016,Second Term,N/A,Madhya Pradesh,Bharatiya Janata Party,Male,Doctorate,"B.A. (Hons.) in Economics, M.A.(History), D.Phil. Educated at La Martiniere for Boys, Kolkata, St. Stephen's College, Delhi, Delhi University and Oxford University, U.K.",69,57,0,527,0.878587196,"This MP has been re-elected/nominated. During his previous term, this MP was a nominated representative; the term ended on 26th Aug 2009. Data corresponds to the period from 01-06-2009 to 09-08-2024.",67.55059827,1.28566171,348.0391188,0.797189314,69.32070707,1.5,461.8545455,0.859978101,Rajya Sabha
900444,Ranjitsinh Vijaysinh Mohite-Patil,Elected,04-08-2009,02-04-2012,First Term,N/A,Maharashtra,Nationalist Congress Party,Male,Graduate,N/A,52,17,0,210,0.778350515, Data corresponds to the period from 01-06-2009 to 09-08-2024.,19.83076216,0.521939332,156.4138773,0.797189314,24.05539216,0.619117647,257.6637255,0.786057162,Rajya Sabha
900363,Pavan Kumar Varma,Elected,23-06-2014,07-07-2016,First Term,N/A,Bihar,Janata Dal (United),Male,Professional Graduate,"B.A. (Hons.) History, LL.B. Educated at St. Stephen's College, New Delhi and University of Delhi Honorary Doctoral Degree by University of Indianapolis",71,21,0,11,0.979865772, Data corresponds to the period from 01-06-2009 to 09-08-2024.,34.11944495,0.545676776,116.3493734,0.797189314,49.28571429,0.071428571,84.71428571,0.828824349,Rajya Sabha
900407,Raj Mohinder Singh Majitha,Elected,05-07-2004,04-07-2010,Second Term,N/A,Punjab,Shiromani Akali Dal,Male,Graduate,"B.A. Educated at Khalsa College, Amritsar (Punjab) B.A. Educated at Khalsa College, Amritsar (Punjab)",85,4,0,259,0.482352941, Data corresponds to the period from 01-06-2009 to 09-08-2024.,10.16469479,0.32389617,78.08241781,0.797189314,6.8,N/A,105.4,0.790141082,Rajya Sabha
900587,Vijaykumar Rupani,Elected,03-04-2006,02-04-2012,First Term,N/A,Gujarat,Bharatiya Janata Party,Male,Professional Graduate,"B.A., LL.B. Educated at Saurashtra University, Rajkot (Gujarat)",68,17,0,85,0.746606335, Data corresponds to the period from 01-06-2009 to 09-08-2024.,23.58244777,0.61776919,178.9718321,0.797189314,15.98601399,N/A,152.4965035,0.855704017,Rajya Sabha
900609,Syed Zafar Islam,Elected,04-09-2020,04-07-2022,First Term,N/A,Uttar Pradesh,Bharatiya Janata Party,Male,Graduate,"B.A., M.F.C., M.E.P. Educated at Ranchi University, Ranchi, Aligarh Muslim University, Aligarh and Indian Institute of Management, Ahmedabad ",56,22,0,122,0.905263158, Data corresponds to the period from 01-06-2009 to 09-08-2024.,37.95357623,0.241009616,81.04968943,0.797189314,31.56206897,0.034482759,83.78735632,0.843924756,Rajya Sabha
900203,K. Rahman Khan,Elected,03-04-2006,02-04-2018,Fourth Term,N/A,Karnataka,Indian National Congress,Male,Graduate,"Bachelor of Commerce (B.Com.), Fellow Chartered Accountant (FCA) Educated at Mysore University, Mysore",85,42,0,146,0.757894737,This MP was appointed a minister between Oct 2012 to May 2014.  Participation and attendance details for this MP are thus not available for the above period. Data corresponds to the period from 01-06-2009 to 09-08-2024.,67.79256743,1.139561592,271.7463472,0.797189314,45.51363636,1.090909091,284.2333333,0.740546676,Rajya Sabha
900323,Nandamuri Harikrishna,Elected,10-04-2008,22-08-2013,First Term,N/A,Andhra Pradesh,Telugu Desam Party,Male,Inter/ Higher Secondary,"S.Sc. Educated at Senior Secondary School, Chennai",68,2,0,126,0.685628743, Data corresponds to the period from 01-06-2009 to 09-08-2024.,34.60622612,0.968051246,262.6523569,0.797189314,26.78832834,1.133333333,374.1222736,0.765430765,Rajya Sabha
900007,A.A. Jinnah,Elected,03-04-2008,02-04-2014,First Term,N/A,Tamil Nadu,Dravida Munnetra Kazhagam,Male,Professional Graduate,"B.A., B.L. Educated at Loyola College, Chennai and Law College, Chennai (Tamil Nadu)",83,16,0,205,0.893258427, Data corresponds to the period from 01-06-2009 to 09-08-2024.,39.07140246,0.968051246,284.2491237,0.797189314,51.41789216,0.696078431,327.6429739,0.716988582,Rajya Sabha
900175,Jabir Husain,Elected,03-04-2006,02-04-2012,First Term,N/A,Bihar,Rashtriya Janata Dal,Male,Post Graduate,"B.A. Hons. (Eng.), M.A. (Eng.) Educated under Bihar Secondary Education Board, Patna and Bihar University, Muzaffarpur",79,1,0,17,0.968325792, Data corresponds to the period from 01-06-2009 to 09-08-2024.,23.58244777,0.61776919,178.9718321,0.797189314,28.37916667,0.0625,206.3375,0.828824349,Rajya Sabha
900128,Devender Paul Vats,Elected,03-04-2018,02-04-2024,First Term,N/A,Haryana,Bharatiya Janata Party,Male,Doctorate,"M.B.B.S., M.S. Ophthalmology, Post Doctoral Training Educated at Pt. B.D. Sharma, PGIMS, Rohtak, Haryana, A.F.M.C, Pune",74,109,0,336,0.981308411, Data corresponds to the period from 01-06-2009 to 09-08-2024.,113.5092723,1.402770352,256.9495301,0.797189314,62.58333333,0.5,205.6833333,0.874717895,Rajya Sabha
900393,Pyarimohan Mohapatra,Elected,02-07-2010,01-07-2016,Second Term,N/A,Odisha,Independent,Male,Post Graduate,"B.A. (Hons.) in Economics, M.A. in Political Science, Diploma in Development Administration Educated at Ravenshaw College, Cuttack, Allahabad University, Allahabad and London School of Economics, London",84,71,0,209,0.581300813, Data corresponds to the period from 01-06-2009 to 09-08-2024.,73.38640297,1.513728021,400.598497,0.797189314,95.36388889,0.7,414.3777778,0.779857655,Rajya Sabha
900577,Vasanthi Stanley,Elected,03-04-2008,02-04-2014,First Term,N/A,Tamil Nadu,Dravida Munnetra Kazhagam,Female,Post Graduate,"B.A., B.Ed., M.A. (English), B.L. Educated at Madurai Kamaraj University, Madurai and Dr. Ambedkar Law University, Chennai",62,66,0,250,0.856741573, Data corresponds to the period from 01-06-2009 to 09-08-2024.,39.07140246,0.968051246,284.2491237,0.797189314,51.41789216,0.696078431,327.6429739,0.716988582,Rajya Sabha
900103,Biswajit Daimary,Elected,23-02-2021,10-05-2021,Fourth Term,N/A,Assam,Bodoland People's Front,Male,Inter/ Higher Secondary,"Higher Secondary Educated at Kokrajhar College, Kokrajhar",53,75,0,40,0.651399491, Data corresponds to the period from 01-06-2009 to 09-08-2024.,149.2935662,2.469016273,628.0011385,0.797189314,116.1095238,1.30952381,519.7285714,0.847539038,Rajya Sabha
900106,Brijlal Khabri,Elected,26-11-2008,25-11-2014,First Term,N/A,Uttar Pradesh,Bahujan Samaj Party,Male,Post Graduate,"M.A., LL.B. Educated at Dayanand Vedic Mahavidyalaya, Orai, Distt. Jalaun and Bundelkhand University, Jhansi, Uttar Pradesh",62,14,0,139,0.712435233, Data corresponds to the period from 01-06-2009 to 09-08-2024.,45.57240308,1.053576355,306.1097123,0.797189314,40.95922089,1.640322581,218.048408,0.843924756,Rajya Sabha
900480,Sanjiv Kumar,Elected,04-05-2012,03-05-2018,First Term,N/A,Jharkhand,Jharkhand Mukti Morcha,Male,Professional Graduate,"B.Sc., LL.B. Educated at Ranchi College, Ranchi and Delhi University, Delhi",66,68,0,219,0.9031477, Data corresponds to the period from 01-06-2009 to 09-08-2024.,75.74478707,1.261786885,330.2789651,0.797189314,34.76666667,0.166666667,499.2666667,0.800191833,Rajya Sabha
900302,Moinul Hassan,Elected,03-04-2006,02-04-2012,First Term,N/A,West Bengal,Communist Party of India (Marxist),Male,Graduate,"B. Sc. Educated at University of Calcutta, (West Bengal)",66,73,0,334,0.79638009, Data corresponds to the period from 01-06-2009 to 09-08-2024.,23.58244777,0.61776919,178.9718321,0.797189314,37.09223058,0.40952381,125.6536341,0.710191158,Rajya Sabha
900081,Barun Mukherji,Elected,18-11-2008,02-04-2014,Second Term,N/A,West Bengal,All India Forward Bloc,Male,Doctorate,"B.Sc., B.A., M.A., B. Lib. Sc., Ph.D. and P.G.D.B.M. Educated at Bansberia H. E. School, Bansberia, Distt. Hooghly (West Bengal), Hooghly Mohsin College, Chinsurah, Calcutta University and Institute of Modern Management, Calcutta",91,47,0,15,0.867977528, Data corresponds to the period from 01-06-2009 to 09-08-2024.,39.07140246,0.968051246,284.2491237,0.797189314,57.92139724,0.59702381,164.8953008,0.710191158,Rajya Sabha
900282,Manohar Joshi,Elected,03-04-2006,02-04-2012,First Term,N/A,Maharashtra,Shiv Sena,Male,Post Graduate,"B.A., M.A., LL.B. Educated at University of Mumbai",87,25,0,144,0.63800905, Data corresponds to the period from 01-06-2009 to 09-08-2024.,23.58244777,0.61776919,178.9718321,0.797189314,28.84110644,0.833403361,299.0922969,0.786057162,Rajya Sabha
900542,Sushil Kumar Gupta,Elected,28-01-2018,27-01-2024,First Term,N/A,Delhi,Aam Aadmi Party,Male,Doctorate,Information not available,63,134,0,528,0.875739645, Data corresponds to the period from 01-06-2009 to 09-08-2024.,110.0261416,1.326946694,273.0240182,0.797189314,140,1.666666667,454.6666667,0.90530196,Rajya Sabha
900095,Bhushanlal Jangde,Elected,03-04-2012,02-04-2018,First Term,N/A,Chhattisgarh,Bharatiya Janata Party,Male,Professional Graduate,"B.A.M.S. Educated at Government Ayurveda College, Raipur",81,13,0,244,0.897619048, Data corresponds to the period from 01-06-2009 to 09-08-2024.,76.5291343,1.331050954,332.9466233,0.797189314,58.2,N/A,383.4,0.871077794,Rajya Sabha
900303,Motilal Vora,Elected,10-04-2008,09-04-2020,Fourth Term,N/A,Chhattisgarh,Indian National Congress,Male,Inter/ Higher Secondary,"High School Educated at Raipur, Chhattisgarh",95,114,0,1263,0.945026178, Data corresponds to the period from 01-06-2009 to 09-08-2024.,136.9358632,2.469016273,608.9879606,0.797189314,111.2,1,871.1,0.871077794,Rajya Sabha
900561,Tarlochan Singh,Elected,02-08-2004,01-08-2010,First Term,N/A,Haryana,Independent,Male,Post Graduate,"M.A. (Economics) Educated at Panjab University, Chandigarh",91,30,0,40,0.944444444, Data corresponds to the period from 01-06-2009 to 09-08-2024.,10.16469479,0.32389617,81.91720042,0.797189314,11.1,N/A,48.4,0.874717895,Rajya Sabha
900440,Ranee Narah,Elected,03-04-2016,02-04-2022,First Term,N/A,Assam,Indian National Congress,Female,Graduate,"B.A.; Educated at Gauhati University, Guwahati (Assam)",58,11,0,120,0.464088398, Data corresponds to the period from 01-06-2009 to 09-08-2024.,102.781126,1.222498741,298.2188637,0.797189314,62.68253968,0.714285714,225.731746,0.847539038,Rajya Sabha
900430,Ram Shakal,Nominated,14-07-2018,13-07-2024,First Term,N/A,N/A,Bharatiya Janata Party,Male,Post Graduate,"M.A. (Political Science) Educated at Kanhaiyalal Basantlal Post Graduate College, Mirzapur, Gorakhpur University, Gorakhpur, Uttar Pradesh",61,13,0,144,0.872274143, Data corresponds to the period from 01-06-2009 to 09-08-2024.,113.8774541,1.402770352,253.621355,0.797189314,N/A,N/A,N/A,N/A,Rajya Sabha
900370,Prabhakar Kore,Elected,26-06-2008,25-06-2020,Third Term,N/A,Karnataka,Bharatiya Janata Party,Male,Doctorate,"B.Com. Educated at Gogte College of Commerce, Belgaum",77,36,0,455,0.678010471, Data corresponds to the period from 01-06-2009 to 09-08-2024.,136.9358632,2.469016273,608.9879606,0.797189314,102.9550505,2.896969697,555.1838384,0.740546676,Rajya Sabha
900424,Ram Kripal Yadav (RS),Elected,08-07-2010,16-05-2014,First Term,N/A,Bihar,Rashtriya Janata Dal,Male,Professional Graduate,"B.A.(Hons.), LL.B. ; Educated at Magadh University, Patna (Bihar)",66,121,0,329,0.78597786, Data corresponds to the period from 01-06-2009 to 09-08-2024.,28.90670767,0.644155076,206.1667058,0.797189314,40.52083333,0.0625,249.0333333,0.828824349,Rajya Sabha
900338,Natuji Halaji Thakor,Elected,10-04-2008,09-04-2014,First Term,N/A,Gujarat,Bharatiya Janata Party,Male,Inter/ Higher Secondary,"SSC Educated at Mudarada, Distt. Mehsana (Gujarat)",64,23,0,512,0.724719101, Data corresponds to the period from 01-06-2009 to 09-08-2024.,39.07140246,0.968051246,284.2491237,0.797189314,31.07692308,0.727272727,274.041958,0.855704017,Rajya Sabha
900244,La. Ganesan,Elected,16-11-2016,02-04-2018,First Term,N/A,Madhya Pradesh,Bharatiya Janata Party,Male,Information not available,Information not available,77,33,0,1,0.902654867, Data corresponds to the period from 01-06-2009 to 09-08-2024.,19.63283028,0.371743707,94.98083865,0.797189314,23.4047619,0.166666667,102.9047619,0.859978101,Rajya Sabha
900111,C.P. Thakur,Elected,10-04-2008,09-04-2020,Second Term,N/A,Bihar,Bharatiya Janata Party,Male,Post Graduate,"M.B.B.S., M.D., M.R.C.P., F.R.C.P. Educated at Patna Medical College, Patna University, Bihar, Royal College of Physicians, London and Royal College of Physicians, Edinburgh and Royal College of Tropical Medicine and Hygiene, London",93,49,0,36,0.856020942, Data corresponds to the period from 01-06-2009 to 09-08-2024.,136.9358632,2.469016273,608.9879606,0.797189314,179.6747461,0.210851648,510.5425366,0.828824349,Rajya Sabha
900465,S.S. Ahluwalia (RS),Elected,03-04-2006,02-04-2012,Fourth Term,N/A,Jharkhand,Bharatiya Janata Party,Male,Professional Graduate,"B.Sc., LL.B. Educated at St. Joseph School, Asansol, Bidhan Chandra College, Burdwan University and University College of Law, Calcutta University, West Bengal",73,71,0,193,0.963800905, Data corresponds to the period from 01-06-2009 to 09-08-2024.,23.58244777,0.61776919,178.9718321,0.797189314,23.75,0.5,250.9,0.800191833,Rajya Sabha
900434,Ramchandra Prasad Singh,Elected,08-07-2016,07-07-2022,Second Term,N/A,Bihar,Janata Dal (United),Male,Post Graduate,"B.A. (Hons.) in History, M.A. (International Relations) ; Educated at High School, Hussainpur, Nalanda, Science College, Patna University, Patna College, Patna University, Patna and Jawaharlal Nehru University, New Delhi",66,101,0,371,0.679775281,"This MP is a minister. Ministers represent the government in debates, so we do not report their participation. They do not sign the attendance register, ask questions, or introduce private member bills. Data corresponds to the period from 01-06-2009 to 09-08-2024.",141.5367618,2.145120103,557.8951671,0.797189314,182.7426948,0.210851648,444.0086081,0.828824349,Rajya Sabha
900340,Nazir Ahmed Laway,Elected,23-02-2015,15-02-2021,First Term,N/A,Jammu and Kashmir,Jammu and Kashmir Peoples Democratic Party,Male,Graduate,B.A.,60,23,0,87,0.730077121, Data corresponds to the period from 01-06-2009 to 09-08-2024.,94.62284443,1.279838907,301.6260953,0.797189314,77.5,0.25,59.75,0.82951221,Rajya Sabha
